paper,expset_accession,condition,dataset_label,biosource,biosample_type,biosample_category,tissue,treatments_summary,modifications_summary,assay_target,imaging_rounds,num_bio_reps,bio_rep_index,trace_core_file_accession,trace_core_url,all_fofct_types,readout_resolution,region_size,genomic_region,genome_assembly
Jay_2025_PMID40501665,4DNESTTO3H2N,WT DP T-cells,Multiplexed FISH DP T-cells mice,"double-positive, alpha-beta thymocyte",primary cells,Other,thymus,None,None,multiplexed FISH,2,1,1,4DNFI5OF5LWK,https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/9698686a-f41a-4977-ad49-9551206905b2/4DNFI5OF5LWK.csv,FOF-CT - DNA-spot/trace core (csv)|FOF-CT - spot quality (csv),~15 kb,~900 kb,Ets1-Fli1 locus,GRCm38
